"﻿Generated by WizTree 4.15 10/18/2023 12:50:48 PM (You can hide this message by making a donation)"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\SODAModels\configs\ONDEVICE_MEDIUM_VOICE_MATCH.config","3572","4096","2023/03/26 09:00:06","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\SODAModels\configs\LANGUAGE_IDENTIFICATION.config","3188","4096","2023/03/26 09:00:06","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\SODAModels\configs\ONDEVICE_MEDIUM_SHORT_compiler.config","250","0","2023/06/07 19:52:23","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\_metadata\","11522","12288","2023/06/07 19:52:24","0","1","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\_metadata\verified_contents.json","11522","12288","2023/06/07 19:52:24","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\manifest.json","83","0","2023/03/26 09:00:06","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.3045.0\manifest.fingerprint","66","0","2023/06/07 19:52:24","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\","96906061","97001472","2023/08/22 18:40:13","0","57","10"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\","96895486","96989184","2023/08/22 18:40:13","0","54","8"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\","43898801","43917312","2023/08/22 18:40:13","0","9","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\marble_rnnt_model-encoder.part_1.tflite","25885536","25886720","2021/09/22 08:59:54","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\marble_rnnt_model-encoder.part_0.tflite","7641728","7643136","2021/09/22 08:59:54","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\marble_rnnt_model-rnnt.decoder.tflite","7534448","7536640","2021/09/22 08:59:54","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\marble_rnnt_model-rnnt.joint.tflite","2638656","2641920","2021/09/22 08:59:54","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\marble_rnnt_model.wpm.portable","167725","167936","2021/09/22 08:59:54","32","0","0"
"C:\Users\l\AppData\Local\Google\Chrome\User Data\SODALanguagePacks\en-US\1.0.3\SODAModels\endtoendmodel\marble_rnnt_model.syms.compact","22176","24576","2021/09/22 08:59:54","32","0","0"
